onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
87.82945455	n/a	n/a	unfamiliar_new	n/a	u011.bmp	13	unfamiliar	faces	1	0	0
88.63945455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
91.08672727	n/a	n/a	unfamiliar_second_early	n/a	u011.bmp	14	unfamiliar	faces	2	1	3.2573
91.66672727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
94.26036364	n/a	n/a	unfamiliar_new	n/a	u081.bmp	13	unfamiliar	faces	1	0	0
95.35854545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
97.35127273	n/a	n/a	unfamiliar_second_late	n/a	u074.bmp	15	unfamiliar	faces	2	12	37.9545
98.27127273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
100.3749091	n/a	n/a	unfamiliar_new	n/a	u069.bmp	13	unfamiliar	faces	1	0	0
101.4685455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
103.4649091	n/a	n/a	unfamiliar_second_late	n/a	u096.bmp	15	unfamiliar	faces	2	12	37.8536
104.2049091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
106.4549091	n/a	n/a	unfamiliar_new	n/a	u018.bmp	13	unfamiliar	faces	1	0	0
108.3076364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
109.6794545	n/a	n/a	scrambled_new	n/a	s033.bmp	17	scrambled	faces	1	0	0
111.4921818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
113.054	n/a	n/a	unfamiliar_new	n/a	u141.bmp	13	unfamiliar	faces	1	0	0
114.2621818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
116.2776364	n/a	n/a	famous_new	n/a	f004.bmp	5	famous	faces	1	0	0
117.2412727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
119.5685455	n/a	n/a	famous_second_early	n/a	f004.bmp	6	famous	faces	2	1	3.2909
120.1876364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
122.6930909	n/a	n/a	unfamiliar_second_late	n/a	u081.bmp	15	unfamiliar	faces	2	9	28.4327
123.7321818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
125.9003636	n/a	n/a	famous_new	n/a	f008.bmp	5	famous	faces	1	0	0
126.784	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
129.074	n/a	n/a	famous_second_early	n/a	f008.bmp	6	famous	faces	2	1	3.1736
129.7358182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
132.2312727	n/a	n/a	unfamiliar_second_late	n/a	u069.bmp	15	unfamiliar	faces	2	10	31.8564
133.1958182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
135.4885455	n/a	n/a	scrambled_new	n/a	s007.bmp	17	scrambled	faces	1	0	0
136.3794545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
138.6458182	n/a	n/a	unfamiliar_second_late	n/a	u018.bmp	15	unfamiliar	faces	2	10	32.1909
139.5203636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
141.854	n/a	n/a	unfamiliar_new	n/a	u030.bmp	13	unfamiliar	faces	1	0	0
142.5821818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
144.8776364	n/a	n/a	scrambled_second_late	n/a	s033.bmp	19	scrambled	faces	2	11	35.1982
146.3158182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
148.1012727	n/a	n/a	scrambled_new	n/a	s014.bmp	17	scrambled	faces	1	0	0
149.2330909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
151.3758182	n/a	n/a	scrambled_second_early	n/a	s014.bmp	18	scrambled	faces	2	1	3.2745
152.2112727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
154.5494545	n/a	n/a	unfamiliar_second_late	n/a	u141.bmp	15	unfamiliar	faces	2	13	41.4955
156.0094545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
157.6903636	n/a	n/a	famous_new	n/a	f018.bmp	5	famous	faces	1	0	0
159.2130909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
160.9312727	n/a	n/a	famous_second_early	n/a	f018.bmp	6	famous	faces	2	1	3.2409
161.6149091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
164.1721818	n/a	n/a	unfamiliar_new	n/a	u107.bmp	13	unfamiliar	faces	1	0	0
165.1494545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
167.2458182	n/a	n/a	unfamiliar_second_early	n/a	u107.bmp	14	unfamiliar	faces	2	1	3.0736
168.0076364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
170.5030909	n/a	n/a	famous_new	n/a	f066.bmp	5	famous	faces	1	0	0
172.054	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
173.794	n/a	n/a	famous_second_early	n/a	f066.bmp	6	famous	faces	2	1	3.2909
175.3558182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
176.8676364	n/a	n/a	scrambled_second_late	n/a	s007.bmp	19	scrambled	faces	2	13	41.3791
178.5858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
179.9912727	n/a	n/a	unfamiliar_new	n/a	u142.bmp	13	unfamiliar	faces	1	0	0
181.1503636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
183.1821818	n/a	n/a	unfamiliar_second_late	n/a	u030.bmp	15	unfamiliar	faces	2	13	41.3282
184.9085455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
186.2894545	n/a	n/a	unfamiliar_new	n/a	u004.bmp	13	unfamiliar	faces	1	0	0
187.4194545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
189.3967273	n/a	n/a	unfamiliar_second_early	n/a	u004.bmp	14	unfamiliar	faces	2	1	3.1073
190.2858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
192.5703636	n/a	n/a	famous_new	n/a	f037.bmp	5	famous	faces	1	0	0
193.7812727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
195.8112727	n/a	n/a	scrambled_new	n/a	s114.bmp	17	scrambled	faces	1	0	0
197.6358182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
199.0521818	n/a	n/a	scrambled_second_early	n/a	s114.bmp	18	scrambled	faces	2	1	3.2409
200.1367273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
202.1930909	n/a	n/a	scrambled_new	n/a	s123.bmp	17	scrambled	faces	1	0	0
204.0949091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
205.3503636	n/a	n/a	famous_new	n/a	f042.bmp	5	famous	faces	1	0	0
206.9403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
208.3903636	n/a	n/a	famous_second_early	n/a	f042.bmp	6	famous	faces	2	1	3.04
209.0885455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
211.6312727	n/a	n/a	unfamiliar_second_late	n/a	u142.bmp	15	unfamiliar	faces	2	10	31.64
212.5394545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
214.8721818	n/a	n/a	scrambled_new	n/a	s124.bmp	17	scrambled	faces	1	0	0
215.804	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
217.9621818	n/a	n/a	scrambled_second_early	n/a	s124.bmp	18	scrambled	faces	2	1	3.09
218.9303636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
221.1367273	n/a	n/a	scrambled_new	n/a	s091.bmp	17	scrambled	faces	1	0	0
222.0558182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
224.3776364	n/a	n/a	famous_second_late	n/a	f037.bmp	7	famous	faces	2	10	31.8073
225.2421818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
227.6012727	n/a	n/a	famous_new	n/a	f058.bmp	5	famous	faces	1	0	0
228.7385455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
228.8967273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
230.8758182	n/a	n/a	scrambled_new	n/a	s143.bmp	17	scrambled	faces	1	0	0
233.2403636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
234.0494545	n/a	n/a	scrambled_second_early	n/a	s143.bmp	18	scrambled	faces	2	1	3.1736
235.4549091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
237.2567273	n/a	n/a	scrambled_second_late	n/a	s123.bmp	19	scrambled	faces	2	11	35.0636
238.574	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
240.4476364	n/a	n/a	scrambled_new	n/a	s041.bmp	17	scrambled	faces	1	0	0
241.394	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
243.6221818	n/a	n/a	famous_new	n/a	f059.bmp	5	famous	faces	1	0	0
244.574	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
246.8294545	n/a	n/a	famous_second_early	n/a	f059.bmp	6	famous	faces	2	1	3.2073
247.9085455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
250.0030909	n/a	n/a	famous_new	n/a	f101.bmp	5	famous	faces	1	0	0
251.0867273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
253.344	n/a	n/a	famous_second_early	n/a	f101.bmp	6	famous	faces	2	1	3.3409
253.8794545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
256.4676364	n/a	n/a	scrambled_second_late	n/a	s091.bmp	19	scrambled	faces	2	11	35.3309
257.2303636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
259.6749091	n/a	n/a	famous_new	n/a	f044.bmp	5	famous	faces	1	0	0
260.5021818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
262.7658182	n/a	n/a	famous_second_early	n/a	f044.bmp	6	famous	faces	2	1	3.0909
264.0085455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
265.7894545	n/a	n/a	famous_second_late	n/a	f058.bmp	7	famous	faces	2	12	38.1882
266.5294545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
268.7967273	n/a	n/a	unfamiliar_new	n/a	u089.bmp	13	unfamiliar	faces	1	0	0
270.0830909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
271.9867273	n/a	n/a	unfamiliar_new	n/a	u128.bmp	13	unfamiliar	faces	1	0	0
272.8730909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
275.094	n/a	n/a	unfamiliar_second_early	n/a	u128.bmp	14	unfamiliar	faces	2	1	3.1073
275.7049091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
278.2512727	n/a	n/a	scrambled_second_late	n/a	s041.bmp	19	scrambled	faces	2	12	37.8036
279.2349091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
281.5758182	n/a	n/a	famous_new	n/a	f063.bmp	5	famous	faces	1	0	0
282.8630909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
284.8330909	n/a	n/a	scrambled_new	n/a	s001.bmp	17	scrambled	faces	1	0	0
285.6312727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
288.0403636	n/a	n/a	scrambled_second_early	n/a	s001.bmp	18	scrambled	faces	2	1	3.2073
291.1812727	n/a	n/a	unfamiliar_new	n/a	u064.bmp	13	unfamiliar	faces	1	0	0
292.0030909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
294.4721818	n/a	n/a	unfamiliar_second_early	n/a	u064.bmp	14	unfamiliar	faces	2	1	3.2909
295.2212727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
297.5794545	n/a	n/a	scrambled_new	n/a	s149.bmp	17	scrambled	faces	1	0	0
298.5221818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
300.7867273	n/a	n/a	scrambled_second_early	n/a	s149.bmp	18	scrambled	faces	2	1	3.2073
301.9349091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
303.9276364	n/a	n/a	unfamiliar_second_late	n/a	u089.bmp	15	unfamiliar	faces	2	11	35.1309
305.0112727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
307.0012727	n/a	n/a	unfamiliar_new	n/a	u117.bmp	13	unfamiliar	faces	1	0	0
308.4367273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
310.0912727	n/a	n/a	scrambled_new	n/a	s126.bmp	17	scrambled	faces	1	0	0
313.2658182	n/a	n/a	famous_second_late	n/a	f063.bmp	7	famous	faces	2	10	31.69
314.1167273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
316.4230909	n/a	n/a	famous_new	n/a	f019.bmp	5	famous	faces	1	0	0
317.1930909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
319.6467273	n/a	n/a	unfamiliar_new	n/a	u143.bmp	13	unfamiliar	faces	1	0	0
320.3876364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
322.8212727	n/a	n/a	famous_new	n/a	f126.bmp	5	famous	faces	1	0	0
323.5649091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
325.9112727	n/a	n/a	famous_new	n/a	f064.bmp	5	famous	faces	1	0	0
326.8830909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
329.0858182	n/a	n/a	unfamiliar_second_late	n/a	u117.bmp	15	unfamiliar	faces	2	7	22.0845
330.1430909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
332.2094545	n/a	n/a	famous_new	n/a	f031.bmp	5	famous	faces	1	0	0
333.7594545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
335.3667273	n/a	n/a	scrambled_second_late	n/a	s126.bmp	19	scrambled	faces	2	8	25.2755
337.4821818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
338.524	n/a	n/a	famous_new	n/a	f041.bmp	5	famous	faces	1	0	0
340.1767273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
341.7476364	n/a	n/a	famous_second_late	n/a	f019.bmp	7	famous	faces	2	8	25.3245
342.6858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
344.9721818	n/a	n/a	unfamiliar_new	n/a	u003.bmp	13	unfamiliar	faces	1	0	0
346.204	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
348.1294545	n/a	n/a	unfamiliar_second_late	n/a	u143.bmp	15	unfamiliar	faces	2	9	28.4827
349.7158182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
351.3203636	n/a	n/a	unfamiliar_new	n/a	u052.bmp	13	unfamiliar	faces	1	0	0
354.594	n/a	n/a	famous_second_late	n/a	f126.bmp	7	famous	faces	2	10	31.7727
354.8112727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
357.8521818	n/a	n/a	famous_new	n/a	f088.bmp	5	famous	faces	1	0	0
358.6803636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
360.8585455	n/a	n/a	famous_second_early	n/a	f088.bmp	6	famous	faces	2	1	3.0064
361.4130909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
364.1330909	n/a	n/a	famous_second_late	n/a	f064.bmp	7	famous	faces	2	12	38.2218
364.9221818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
367.2230909	n/a	n/a	famous_new	n/a	f095.bmp	5	famous	faces	1	0	0
367.894	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
370.4976364	n/a	n/a	famous_second_early	n/a	f095.bmp	6	famous	faces	2	1	3.2745
371.3258182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
373.7049091	n/a	n/a	famous_second_late	n/a	f031.bmp	7	famous	faces	2	13	41.4955
374.6130909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
376.7958182	n/a	n/a	famous_new	n/a	f020.bmp	5	famous	faces	1	0	0
377.924	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
379.8858182	n/a	n/a	famous_second_late	n/a	f041.bmp	7	famous	faces	2	13	41.3618
382.0921818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
383.1767273	n/a	n/a	scrambled_new	n/a	s082.bmp	17	scrambled	faces	1	0	0
384.3058182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
386.284	n/a	n/a	scrambled_second_early	n/a	s082.bmp	18	scrambled	faces	2	1	3.1073
387.6030909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
389.5076364	n/a	n/a	unfamiliar_second_late	n/a	u003.bmp	15	unfamiliar	faces	2	14	44.5355
390.5158182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
392.6485455	n/a	n/a	scrambled_new	n/a	s086.bmp	17	scrambled	faces	1	0	0
395.9230909	n/a	n/a	unfamiliar_second_late	n/a	u052.bmp	15	unfamiliar	faces	2	14	44.6027
396.6794545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
399.114	n/a	n/a	unfamiliar_new	n/a	u116.bmp	13	unfamiliar	faces	1	0	0
401.6203636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
402.2876364	n/a	n/a	scrambled_new	n/a	s029.bmp	17	scrambled	faces	1	0	0
405.4112727	n/a	n/a	scrambled_second_early	n/a	s029.bmp	18	scrambled	faces	2	1	3.1236
405.8312727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
408.5021818	n/a	n/a	scrambled_new	n/a	s008.bmp	17	scrambled	faces	1	0	0
409.6912727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
411.5421818	n/a	n/a	scrambled_second_early	n/a	s008.bmp	18	scrambled	faces	2	1	3.04
412.694	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
414.8167273	n/a	n/a	famous_second_late	n/a	f020.bmp	7	famous	faces	2	12	38.0209
416.1912727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
418.074	n/a	n/a	unfamiliar_new	n/a	u036.bmp	13	unfamiliar	faces	1	0	0
419.1794545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
421.2649091	n/a	n/a	unfamiliar_second_early	n/a	u036.bmp	14	unfamiliar	faces	2	1	3.1909
422.4203636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
424.4549091	n/a	n/a	scrambled_new	n/a	s144.bmp	17	scrambled	faces	1	0	0
426.6067273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
427.5794545	n/a	n/a	scrambled_second_late	n/a	s086.bmp	19	scrambled	faces	2	11	34.9309
428.8267273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
430.904	n/a	n/a	scrambled_new	n/a	s011.bmp	17	scrambled	faces	1	0	0
432.0403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
433.944	n/a	n/a	unfamiliar_second_late	n/a	u116.bmp	15	unfamiliar	faces	2	11	34.83
435.2458182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
437.2685455	n/a	n/a	scrambled_new	n/a	s127.bmp	17	scrambled	faces	1	0	0
440.5094545	n/a	n/a	famous_new	n/a	f012.bmp	5	famous	faces	1	0	0
441.2012727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
443.7667273	n/a	n/a	famous_second_early	n/a	f012.bmp	6	famous	faces	2	1	3.2573
444.5076364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
447.124	n/a	n/a	scrambled_new	n/a	s140.bmp	17	scrambled	faces	1	0	0
448.0549091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
450.2312727	n/a	n/a	scrambled_second_early	n/a	s140.bmp	18	scrambled	faces	2	1	3.1073
451.7112727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
453.2549091	n/a	n/a	scrambled_new	n/a	s092.bmp	17	scrambled	faces	1	0	0
454.3449091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
456.2785455	n/a	n/a	scrambled_second_early	n/a	s092.bmp	18	scrambled	faces	2	1	3.0236
459.4194545	n/a	n/a	scrambled_second_late	n/a	s144.bmp	19	scrambled	faces	2	11	34.9645
460.6576364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
462.4430909	n/a	n/a	scrambled_new	n/a	s083.bmp	17	scrambled	faces	1	0	0
463.5376364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
465.7503636	n/a	n/a	scrambled_second_late	n/a	s011.bmp	19	scrambled	faces	2	11	34.8464
466.8267273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
468.9576364	n/a	n/a	scrambled_new	n/a	s005.bmp	17	scrambled	faces	1	0	0
471.0821818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
472.2321818	n/a	n/a	scrambled_second_early	n/a	s005.bmp	18	scrambled	faces	2	1	3.2745
472.8421818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
475.2894545	n/a	n/a	scrambled_second_late	n/a	s127.bmp	19	scrambled	faces	2	12	38.0209
476.1903636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
478.2958182	n/a	n/a	scrambled_new	n/a	s146.bmp	17	scrambled	faces	1	0	0
479.4385455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
481.4203636	n/a	n/a	famous_new	n/a	f132.bmp	5	famous	faces	1	0	0
482.1576364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
484.694	n/a	n/a	famous_second_early	n/a	f132.bmp	6	famous	faces	2	1	3.2736
485.5358182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
487.8349091	n/a	n/a	famous_new	n/a	f078.bmp	5	famous	faces	1	0	0
488.9303636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
489.0621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
490.9249091	n/a	n/a	famous_second_early	n/a	f078.bmp	6	famous	faces	2	1	3.09
491.5967273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
505.998	n/a	n/a	boundary	n/a	n/a	0	n/a	n/a	0	0	0
529.6730909	n/a	n/a	famous_new	n/a	f141.bmp	5	famous	faces	1	0	0
