onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
780.8421818	n/a	n/a	unfamiliar_second_early	n/a	u130.bmp	14	unfamiliar	faces	2	1	3.1409
781.3130909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
783.9985455	n/a	n/a	unfamiliar_new	n/a	u041.bmp	13	unfamiliar	faces	1	0	0
784.7067273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
787.1730909	n/a	n/a	scrambled_second_late	n/a	s106.bmp	19	scrambled	faces	2	12	37.7373
787.7303636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
790.3303636	n/a	n/a	famous_new	n/a	f035.bmp	5	famous	faces	1	0	0
790.9949091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
793.404	n/a	n/a	famous_second_early	n/a	f035.bmp	6	famous	faces	2	1	3.0736
793.8758182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
796.6276364	n/a	n/a	scrambled_second_late	n/a	s046.bmp	19	scrambled	faces	2	13	41.1282
797.8530909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
799.8521818	n/a	n/a	scrambled_new	n/a	s125.bmp	17	scrambled	faces	1	0	0
800.5221818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
802.9258182	n/a	n/a	scrambled_second_late	n/a	s085.bmp	19	scrambled	faces	2	13	41.0609
803.554	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
806.1330909	n/a	n/a	unfamiliar_new	n/a	u059.bmp	13	unfamiliar	faces	1	0	0
807.0503636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
809.3403636	n/a	n/a	unfamiliar_second_early	n/a	u059.bmp	14	unfamiliar	faces	2	1	3.2073
809.8312727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
812.5476364	n/a	n/a	scrambled_new	n/a	s089.bmp	17	scrambled	faces	1	0	0
813.1303636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
815.7885455	n/a	n/a	scrambled_second_early	n/a	s089.bmp	18	scrambled	faces	2	1	3.2409
816.4358182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
819.0467273	n/a	n/a	unfamiliar_new	n/a	u004.bmp	13	unfamiliar	faces	1	0	0
819.6658182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
822.1867273	n/a	n/a	unfamiliar_second_late	n/a	u041.bmp	15	unfamiliar	faces	2	12	38.1882
822.8203636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
825.3276364	n/a	n/a	unfamiliar_new	n/a	u058.bmp	13	unfamiliar	faces	1	0	0
826.1376364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
828.5012727	n/a	n/a	famous_new	n/a	f037.bmp	5	famous	faces	1	0	0
829.2467273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
831.5749091	n/a	n/a	scrambled_second_late	n/a	s125.bmp	19	scrambled	faces	2	10	31.7227
832.124	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
834.6503636	n/a	n/a	unfamiliar_new	n/a	u126.bmp	13	unfamiliar	faces	1	0	0
835.3858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
837.7558182	n/a	n/a	famous_new	n/a	f133.bmp	5	famous	faces	1	0	0
838.3476364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
840.9130909	n/a	n/a	unfamiliar_new	n/a	u024.bmp	13	unfamiliar	faces	1	0	0
841.5803636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
844.004	n/a	n/a	unfamiliar_second_late	n/a	u004.bmp	15	unfamiliar	faces	2	8	24.9573
844.4921818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
847.2776364	n/a	n/a	unfamiliar_new	n/a	u141.bmp	13	unfamiliar	faces	1	0	0
847.8612727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
850.5021818	n/a	n/a	unfamiliar_second_late	n/a	u058.bmp	15	unfamiliar	faces	2	8	25.1745
851.0912727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
853.7258182	n/a	n/a	famous_new	n/a	f118.bmp	5	famous	faces	1	0	0
854.3076364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
857.0003636	n/a	n/a	famous_second_early	n/a	f118.bmp	6	famous	faces	2	1	3.2745
857.5349091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
860.1912727	n/a	n/a	famous_second_late	n/a	f037.bmp	7	famous	faces	2	10	31.69
860.7976364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
863.4149091	n/a	n/a	scrambled_new	n/a	s069.bmp	17	scrambled	faces	1	0	0
864.0367273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
866.5221818	n/a	n/a	scrambled_second_early	n/a	s069.bmp	18	scrambled	faces	2	1	3.1073
867.0294545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
869.6130909	n/a	n/a	unfamiliar_second_late	n/a	u126.bmp	15	unfamiliar	faces	2	11	34.9627
870.2012727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
872.8867273	n/a	n/a	famous_new	n/a	f008.bmp	5	famous	faces	1	0	0
873.4685455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
875.9612727	n/a	n/a	famous_second_early	n/a	f008.bmp	6	famous	faces	2	1	3.0745
876.434	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
879.3021818	n/a	n/a	famous_second_late	n/a	f133.bmp	7	famous	faces	2	13	41.5464
879.8967273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
882.5594545	n/a	n/a	scrambled_new	n/a	s105.bmp	17	scrambled	faces	1	0	0
883.094	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
885.7667273	n/a	n/a	unfamiliar_second_late	n/a	u024.bmp	15	unfamiliar	faces	2	14	44.8536
886.4176364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
888.9076364	n/a	n/a	scrambled_new	n/a	s088.bmp	17	scrambled	faces	1	0	0
889.744	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
892.2485455	n/a	n/a	scrambled_second_early	n/a	s088.bmp	18	scrambled	faces	2	1	3.3409
892.7149091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
895.3885455	n/a	n/a	unfamiliar_second_late	n/a	u141.bmp	15	unfamiliar	faces	2	15	48.1109
896.1358182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
898.5130909	n/a	n/a	scrambled_new	n/a	s012.bmp	17	scrambled	faces	1	0	0
899.0894545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
901.6867273	n/a	n/a	scrambled_second_early	n/a	s012.bmp	18	scrambled	faces	2	1	3.1736
902.1358182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
904.994	n/a	n/a	scrambled_new	n/a	s137.bmp	17	scrambled	faces	1	0	0
905.7694545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
908.0849091	n/a	n/a	scrambled_second_early	n/a	s137.bmp	18	scrambled	faces	2	1	3.0909
908.5758182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
911.3085455	n/a	n/a	scrambled_new	n/a	s059.bmp	17	scrambled	faces	1	0	0
911.9549091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
914.5667273	n/a	n/a	scrambled_second_early	n/a	s059.bmp	18	scrambled	faces	2	1	3.2582
915.0903636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
917.8403636	n/a	n/a	famous_new	n/a	f027.bmp	5	famous	faces	1	0	0
918.4858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
920.9649091	n/a	n/a	famous_second_early	n/a	f027.bmp	6	famous	faces	2	1	3.1245
921.5385455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
924.1885455	n/a	n/a	scrambled_second_late	n/a	s105.bmp	19	scrambled	faces	2	13	41.6291
924.9949091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
927.3794545	n/a	n/a	famous_new	n/a	f007.bmp	5	famous	faces	1	0	0
927.9576364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
930.6203636	n/a	n/a	unfamiliar_new	n/a	u002.bmp	13	unfamiliar	faces	1	0	0
931.2949091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
933.8276364	n/a	n/a	unfamiliar_new	n/a	u117.bmp	13	unfamiliar	faces	1	0	0
934.5067273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
937.0012727	n/a	n/a	unfamiliar_new	n/a	u089.bmp	13	unfamiliar	faces	1	0	0
937.5985455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
940.0421818	n/a	n/a	unfamiliar_second_early	n/a	u089.bmp	14	unfamiliar	faces	2	1	3.0409
940.5785455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
943.1994545	n/a	n/a	famous_new	n/a	f135.bmp	5	famous	faces	1	0	0
943.7876364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
946.3394545	n/a	n/a	famous_second_early	n/a	f135.bmp	6	famous	faces	2	1	3.14
946.9176364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
949.3967273	n/a	n/a	unfamiliar_new	n/a	u093.bmp	13	unfamiliar	faces	1	0	0
950.3521818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
952.554	n/a	n/a	unfamiliar_second_early	n/a	u093.bmp	14	unfamiliar	faces	2	1	3.1573
953.0430909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
955.8285455	n/a	n/a	famous_second_late	n/a	f007.bmp	7	famous	faces	2	9	28.4491
956.3449091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
958.9021818	n/a	n/a	unfamiliar_new	n/a	u150.bmp	13	unfamiliar	faces	1	0	0
959.5676364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
961.9758182	n/a	n/a	unfamiliar_second_late	n/a	u002.bmp	15	unfamiliar	faces	2	10	31.3555
962.5567273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
965.2330909	n/a	n/a	unfamiliar_new	n/a	u076.bmp	13	unfamiliar	faces	1	0	0
965.8894545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
968.324	n/a	n/a	unfamiliar_second_late	n/a	u117.bmp	15	unfamiliar	faces	2	11	34.4964
968.8994545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
971.414	n/a	n/a	scrambled_new	n/a	s123.bmp	17	scrambled	faces	1	0	0
972.3612727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
974.4712727	n/a	n/a	scrambled_second_early	n/a	s123.bmp	18	scrambled	faces	2	1	3.0573
975.0830909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
977.5621818	n/a	n/a	scrambled_new	n/a	s072.bmp	17	scrambled	faces	1	0	0
978.0958182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
979.998	n/a	n/a	boundary	n/a	n/a	0	n/a	n/a	0	0	0
1004.214	n/a	n/a	scrambled_new	n/a	s031.bmp	17	scrambled	faces	1	0	0
1004.933091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1007.521273	n/a	n/a	unfamiliar_new	n/a	u092.bmp	13	unfamiliar	faces	1	0	0
1008.125818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
1010.644909	n/a	n/a	scrambled_new	n/a	s017.bmp	17	scrambled	faces	1	0	0
1011.510364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
1013.985818	n/a	n/a	scrambled_second_early	n/a	s017.bmp	18	scrambled	faces	2	1	3.3409
1014.659455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
