onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
188.6512727	n/a	n/a	scrambled_second_late	n/a	s015.bmp	19	scrambled	faces	2	10	31.7055
189.4294545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
191.8758182	n/a	n/a	unfamiliar_new	n/a	u025.bmp	13	unfamiliar	faces	1	0	0
192.7876364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
194.9994545	n/a	n/a	unfamiliar_second_early	n/a	u025.bmp	14	unfamiliar	faces	2	1	3.1236
195.774	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
198.1230909	n/a	n/a	scrambled_second_late	n/a	s099.bmp	19	scrambled	faces	2	12	38.0373
198.9621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
201.3303636	n/a	n/a	scrambled_new	n/a	s140.bmp	17	scrambled	faces	1	0	0
202.3358182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
204.4212727	n/a	n/a	famous_new	n/a	f035.bmp	5	famous	faces	1	0	0
205.2458182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
207.6121818	n/a	n/a	famous_second_early	n/a	f035.bmp	6	famous	faces	2	1	3.1909
208.3367273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
210.7358182	n/a	n/a	unfamiliar_second_late	n/a	u075.bmp	15	unfamiliar	faces	2	12	37.9209
211.6512727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
213.8930909	n/a	n/a	famous_new	n/a	f116.bmp	5	famous	faces	1	0	0
214.6149091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
217.0003636	n/a	n/a	scrambled_second_late	n/a	s033.bmp	19	scrambled	faces	2	13	40.9945
217.6676364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
220.2076364	n/a	n/a	unfamiliar_new	n/a	u147.bmp	13	unfamiliar	faces	1	0	0
221.1612727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
223.5149091	n/a	n/a	unfamiliar_second_early	n/a	u147.bmp	14	unfamiliar	faces	2	1	3.3073
224.2630909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
226.6394545	n/a	n/a	famous_new	n/a	f071.bmp	5	famous	faces	1	0	0
227.3067273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
229.8130909	n/a	n/a	famous_second_early	n/a	f071.bmp	6	famous	faces	2	1	3.1736
230.4112727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
233.0203636	n/a	n/a	scrambled_new	n/a	s075.bmp	17	scrambled	faces	1	0	0
233.7012727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
236.1112727	n/a	n/a	scrambled_second_late	n/a	s140.bmp	19	scrambled	faces	2	11	34.7809
236.8085455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
239.3012727	n/a	n/a	scrambled_new	n/a	s092.bmp	17	scrambled	faces	1	0	0
240.2303636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
242.3585455	n/a	n/a	scrambled_second_early	n/a	s092.bmp	18	scrambled	faces	2	1	3.0573
243.3694545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
245.4821818	n/a	n/a	famous_new	n/a	f032.bmp	5	famous	faces	1	0	0
246.1885455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
248.7230909	n/a	n/a	famous_second_early	n/a	f032.bmp	6	famous	faces	2	1	3.2409
249.534	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
252.014	n/a	n/a	famous_second_late	n/a	f116.bmp	7	famous	faces	2	12	38.1209
253.1376364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
255.2212727	n/a	n/a	scrambled_new	n/a	s043.bmp	17	scrambled	faces	1	0	0
256.2621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
258.5458182	n/a	n/a	scrambled_second_early	n/a	s043.bmp	18	scrambled	faces	2	1	3.3245
259.7621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
261.8203636	n/a	n/a	unfamiliar_new	n/a	u013.bmp	13	unfamiliar	faces	1	0	0
262.5412727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
264.9603636	n/a	n/a	famous_new	n/a	f044.bmp	5	famous	faces	1	0	0
265.5276364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
268.0512727	n/a	n/a	scrambled_second_late	n/a	s075.bmp	19	scrambled	faces	2	11	35.0309
268.6967273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
271.2085455	n/a	n/a	famous_new	n/a	f085.bmp	5	famous	faces	1	0	0
271.8585455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
274.3494545	n/a	n/a	famous_new	n/a	f026.bmp	5	famous	faces	1	0	0
274.9794545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
277.4058182	n/a	n/a	unfamiliar_new	n/a	u141.bmp	13	unfamiliar	faces	1	0	0
277.9094545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
280.5630909	n/a	n/a	unfamiliar_second_early	n/a	u141.bmp	14	unfamiliar	faces	2	1	3.1573
281.0458182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
283.8712727	n/a	n/a	famous_new	n/a	f004.bmp	5	famous	faces	1	0	0
284.5003636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
286.9112727	n/a	n/a	famous_second_early	n/a	f004.bmp	6	famous	faces	2	1	3.04
287.284	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
290.1358182	n/a	n/a	unfamiliar_second_late	n/a	u013.bmp	15	unfamiliar	faces	2	9	28.3155
290.6230909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
293.2258182	n/a	n/a	scrambled_new	n/a	s083.bmp	17	scrambled	faces	1	0	0
293.7876364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
294.2630909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
296.5003636	n/a	n/a	famous_second_late	n/a	f044.bmp	7	famous	faces	2	10	31.54
297.1721818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
299.774	n/a	n/a	scrambled_new	n/a	s134.bmp	17	scrambled	faces	1	0	0
300.644	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
302.8312727	n/a	n/a	scrambled_second_early	n/a	s134.bmp	18	scrambled	faces	2	1	3.0573
303.584	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
306.1721818	n/a	n/a	famous_second_late	n/a	f085.bmp	7	famous	faces	2	11	34.9636
307.1876364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
309.3467273	n/a	n/a	unfamiliar_new	n/a	u111.bmp	13	unfamiliar	faces	1	0	0
310.3430909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
312.6703636	n/a	n/a	famous_second_late	n/a	f026.bmp	7	famous	faces	2	12	38.3209
313.3821818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
315.9785455	n/a	n/a	famous_new	n/a	f065.bmp	5	famous	faces	1	0	0
316.7821818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
319.1358182	n/a	n/a	famous_second_early	n/a	f065.bmp	6	famous	faces	2	1	3.1573
319.7349091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
322.3267273	n/a	n/a	famous_new	n/a	f030.bmp	5	famous	faces	1	0	0
323.2385455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
325.5003636	n/a	n/a	scrambled_new	n/a	s072.bmp	17	scrambled	faces	1	0	0
326.3621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
328.7076364	n/a	n/a	scrambled_second_late	n/a	s083.bmp	19	scrambled	faces	2	11	35.4818
329.5949091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
331.6976364	n/a	n/a	unfamiliar_new	n/a	u149.bmp	13	unfamiliar	faces	1	0	0
332.3585455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
335.0058182	n/a	n/a	unfamiliar_second_early	n/a	u149.bmp	14	unfamiliar	faces	2	1	3.3082
335.4567273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
338.1467273	n/a	n/a	famous_new	n/a	f046.bmp	5	famous	faces	1	0	0
339.004	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
341.4367273	n/a	n/a	unfamiliar_second_late	n/a	u111.bmp	15	unfamiliar	faces	2	10	32.09
342.4449091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
344.4776364	n/a	n/a	scrambled_new	n/a	s027.bmp	17	scrambled	faces	1	0	0
345.6512727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
347.5849091	n/a	n/a	scrambled_new	n/a	s130.bmp	17	scrambled	faces	1	0	0
348.4167273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
350.6912727	n/a	n/a	famous_second_late	n/a	f030.bmp	7	famous	faces	2	9	28.3645
351.4894545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
353.8994545	n/a	n/a	famous_new	n/a	f122.bmp	5	famous	faces	1	0	0
354.9658182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
357.1567273	n/a	n/a	famous_second_early	n/a	f122.bmp	6	famous	faces	2	1	3.2573
358.0103636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
360.2303636	n/a	n/a	scrambled_second_late	n/a	s072.bmp	19	scrambled	faces	2	11	34.73
361.3885455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
363.404	n/a	n/a	famous_new	n/a	f019.bmp	5	famous	faces	1	0	0
364.4258182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
366.4776364	n/a	n/a	unfamiliar_new	n/a	u128.bmp	13	unfamiliar	faces	1	0	0
367.1749091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
369.7185455	n/a	n/a	famous_second_late	n/a	f046.bmp	7	famous	faces	2	10	31.5718
370.3894545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
372.9258182	n/a	n/a	famous_new	n/a	f098.bmp	5	famous	faces	1	0	0
373.6549091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
376.1667273	n/a	n/a	scrambled_second_late	n/a	s027.bmp	19	scrambled	faces	2	10	31.6891
377.114	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
379.324	n/a	n/a	famous_new	n/a	f101.bmp	5	famous	faces	1	0	0
380.5185455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
382.4812727	n/a	n/a	famous_second_early	n/a	f101.bmp	6	famous	faces	2	1	3.1573
383.1994545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
385.6058182	n/a	n/a	scrambled_second_late	n/a	s130.bmp	19	scrambled	faces	2	12	38.0209
386.4176364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
388.6294545	n/a	n/a	unfamiliar_new	n/a	u145.bmp	13	unfamiliar	faces	1	0	0
389.5776364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
391.7694545	n/a	n/a	unfamiliar_new	n/a	u116.bmp	13	unfamiliar	faces	1	0	0
392.5958182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
394.9103636	n/a	n/a	unfamiliar_second_early	n/a	u116.bmp	14	unfamiliar	faces	2	1	3.1409
395.5521818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
398.0003636	n/a	n/a	famous_second_late	n/a	f019.bmp	7	famous	faces	2	11	34.5964
398.7903636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
401.1412727	n/a	n/a	famous_new	n/a	f058.bmp	5	famous	faces	1	0	0
402.1003636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
404.3649091	n/a	n/a	famous_second_early	n/a	f058.bmp	6	famous	faces	2	1	3.2236
404.9903636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
407.5558182	n/a	n/a	unfamiliar_second_late	n/a	u128.bmp	15	unfamiliar	faces	2	13	41.0782
408.2349091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
410.7303636	n/a	n/a	unfamiliar_new	n/a	u018.bmp	13	unfamiliar	faces	1	0	0
411.4785455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
413.8876364	n/a	n/a	unfamiliar_second_early	n/a	u018.bmp	14	unfamiliar	faces	2	1	3.1573
414.7330909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
417.0276364	n/a	n/a	famous_second_late	n/a	f098.bmp	7	famous	faces	2	14	44.1018
418.0594545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
420.1512727	n/a	n/a	scrambled_new	n/a	s149.bmp	17	scrambled	faces	1	0	0
421.1367273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
423.2921818	n/a	n/a	scrambled_new	n/a	s069.bmp	17	scrambled	faces	1	0	0
424.2967273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
426.3667273	n/a	n/a	unfamiliar_second_late	n/a	u145.bmp	15	unfamiliar	faces	2	12	37.7373
427.5403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
429.674	n/a	n/a	unfamiliar_new	n/a	u023.bmp	13	unfamiliar	faces	1	0	0
430.4876364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
432.864	n/a	n/a	unfamiliar_second_early	n/a	u023.bmp	14	unfamiliar	faces	2	1	3.19
433.5421818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
436.0212727	n/a	n/a	unfamiliar_new	n/a	u017.bmp	13	unfamiliar	faces	1	0	0
436.8230909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
439.1285455	n/a	n/a	unfamiliar_new	n/a	u072.bmp	13	unfamiliar	faces	1	0	0
440.0803636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
442.3694545	n/a	n/a	unfamiliar_second_early	n/a	u072.bmp	14	unfamiliar	faces	2	1	3.2409
443.2958182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
445.6103636	n/a	n/a	famous_new	n/a	f136.bmp	5	famous	faces	1	0	0
446.404	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
448.7685455	n/a	n/a	scrambled_second_late	n/a	s149.bmp	19	scrambled	faces	2	9	28.6173
449.8021818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
451.9749091	n/a	n/a	unfamiliar_new	n/a	u039.bmp	13	unfamiliar	faces	1	0	0
452.8785455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
455.2658182	n/a	n/a	unfamiliar_second_early	n/a	u039.bmp	14	unfamiliar	faces	2	1	3.2909
455.9812727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
458.5067273	n/a	n/a	scrambled_second_late	n/a	s069.bmp	19	scrambled	faces	2	11	35.2145
459.604	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
461.764	n/a	n/a	scrambled_new	n/a	s079.bmp	17	scrambled	faces	1	0	0
462.7467273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
465.0549091	n/a	n/a	famous_new	n/a	f128.bmp	5	famous	faces	1	0	0
466.1549091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
468.2121818	n/a	n/a	famous_second_early	n/a	f128.bmp	6	famous	faces	2	1	3.1573
468.9103636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
471.4530909	n/a	n/a	unfamiliar_second_late	n/a	u017.bmp	15	unfamiliar	faces	2	11	35.4318
472.0094545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
474.5767273	n/a	n/a	famous_new	n/a	f120.bmp	5	famous	faces	1	0	0
475.3085455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
477.9349091	n/a	n/a	famous_second_early	n/a	f120.bmp	6	famous	faces	2	1	3.3582
478.6430909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
481.0585455	n/a	n/a	scrambled_new	n/a	s019.bmp	17	scrambled	faces	1	0	0
482.0867273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
484.0994545	n/a	n/a	famous_second_late	n/a	f136.bmp	7	famous	faces	2	12	38.4891
