onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
107.6403636	n/a	n/a	unfamiliar_new	n/a	u116.bmp	13	unfamiliar	faces	1	0	0
108.7112727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
110.8312727	n/a	n/a	unfamiliar_new	n/a	u068.bmp	13	unfamiliar	faces	1	0	0
111.8549091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
113.9885455	n/a	n/a	unfamiliar_second_early	n/a	u068.bmp	14	unfamiliar	faces	2	1	3.1573
115.004	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
117.1121818	n/a	n/a	scrambled_second_late	n/a	s067.bmp	19	scrambled	faces	2	11	34.7964
117.824	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
120.2530909	n/a	n/a	scrambled_new	n/a	s113.bmp	17	scrambled	faces	1	0	0
120.9030909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
123.3103636	n/a	n/a	famous_new	n/a	f047.bmp	5	famous	faces	1	0	0
124.1394545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
126.4167273	n/a	n/a	famous_second_early	n/a	f047.bmp	6	famous	faces	2	1	3.1064
127.1176364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
129.6749091	n/a	n/a	unfamiliar_new	n/a	u104.bmp	13	unfamiliar	faces	1	0	0
131.0494545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
132.6812727	n/a	n/a	unfamiliar_second_late	n/a	u144.bmp	15	unfamiliar	faces	2	9	28.2318
134.3667273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
135.7221818	n/a	n/a	unfamiliar_new	n/a	u082.bmp	13	unfamiliar	faces	1	0	0
136.7612727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
138.7294545	n/a	n/a	unfamiliar_second_late	n/a	u116.bmp	15	unfamiliar	faces	2	10	31.0891
139.434	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
141.9367273	n/a	n/a	unfamiliar_new	n/a	u089.bmp	13	unfamiliar	faces	1	0	0
143.1976364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
145.1267273	n/a	n/a	unfamiliar_second_early	n/a	u089.bmp	14	unfamiliar	faces	2	1	3.19
146.4649091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
148.3012727	n/a	n/a	unfamiliar_new	n/a	u036.bmp	13	unfamiliar	faces	1	0	0
149.0367273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
151.3912727	n/a	n/a	scrambled_second_late	n/a	s113.bmp	19	scrambled	faces	2	10	31.1382
152.0667273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
154.6485455	n/a	n/a	scrambled_new	n/a	s141.bmp	17	scrambled	faces	1	0	0
155.4921818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
157.7230909	n/a	n/a	famous_new	n/a	f021.bmp	5	famous	faces	1	0	0
158.4912727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
160.7967273	n/a	n/a	famous_second_early	n/a	f021.bmp	6	famous	faces	2	1	3.0736
161.3694545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
163.8030909	n/a	n/a	unfamiliar_second_late	n/a	u104.bmp	15	unfamiliar	faces	2	11	34.1282
164.9658182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
167.0276364	n/a	n/a	famous_new	n/a	f035.bmp	5	famous	faces	1	0	0
167.7176364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
170.2512727	n/a	n/a	unfamiliar_second_late	n/a	u082.bmp	15	unfamiliar	faces	2	11	34.5291
171.1194545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
173.3430909	n/a	n/a	famous_new	n/a	f061.bmp	5	famous	faces	1	0	0
174.5430909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
176.5994545	n/a	n/a	scrambled_new	n/a	s123.bmp	17	scrambled	faces	1	0	0
177.324	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
179.7730909	n/a	n/a	scrambled_second_early	n/a	s123.bmp	18	scrambled	faces	2	1	3.1736
180.4130909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
182.8976364	n/a	n/a	unfamiliar_second_late	n/a	u036.bmp	15	unfamiliar	faces	2	11	34.5964
183.5067273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
186.0876364	n/a	n/a	scrambled_new	n/a	s018.bmp	17	scrambled	faces	1	0	0
186.944	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
189.2621818	n/a	n/a	scrambled_second_late	n/a	s141.bmp	19	scrambled	faces	2	11	34.6136
190.0512727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
192.4694545	n/a	n/a	famous_new	n/a	f112.bmp	5	famous	faces	1	0	0
193.2403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
195.5603636	n/a	n/a	unfamiliar_new	n/a	u040.bmp	13	unfamiliar	faces	1	0	0
196.2694545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
198.6176364	n/a	n/a	famous_second_late	n/a	f035.bmp	7	famous	faces	2	10	31.59
199.4876364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
201.674	n/a	n/a	famous_new	n/a	f049.bmp	5	famous	faces	1	0	0
202.4658182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
204.7976364	n/a	n/a	famous_second_early	n/a	f049.bmp	6	famous	faces	2	1	3.1236
205.6149091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
207.8058182	n/a	n/a	famous_second_late	n/a	f061.bmp	7	famous	faces	2	11	34.4627
208.8285455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
210.9285455	n/a	n/a	famous_new	n/a	f084.bmp	5	famous	faces	1	0	0
211.9603636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
214.1194545	n/a	n/a	famous_second_early	n/a	f084.bmp	6	famous	faces	2	1	3.1909
214.7467273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
217.444	n/a	n/a	unfamiliar_new	n/a	u054.bmp	13	unfamiliar	faces	1	0	0
218.0721818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
220.584	n/a	n/a	scrambled_second_late	n/a	s018.bmp	19	scrambled	faces	2	11	34.4964
221.2330909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
223.6576364	n/a	n/a	scrambled_new	n/a	s020.bmp	17	scrambled	faces	1	0	0
224.2503636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
226.6812727	n/a	n/a	scrambled_second_early	n/a	s020.bmp	18	scrambled	faces	2	1	3.0236
227.4276364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
229.8558182	n/a	n/a	famous_second_late	n/a	f112.bmp	7	famous	faces	2	12	37.3864
230.9712727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
232.9294545	n/a	n/a	famous_new	n/a	f033.bmp	5	famous	faces	1	0	0
233.6703636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
236.0867273	n/a	n/a	famous_second_early	n/a	f033.bmp	6	famous	faces	2	1	3.1573
236.744	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
239.244	n/a	n/a	unfamiliar_second_late	n/a	u040.bmp	15	unfamiliar	faces	2	14	43.6836
239.9349091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
242.3676364	n/a	n/a	famous_new	n/a	f089.bmp	5	famous	faces	1	0	0
243.0903636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
245.6258182	n/a	n/a	famous_second_early	n/a	f089.bmp	6	famous	faces	2	1	3.2582
246.4503636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
248.7830909	n/a	n/a	famous_new	n/a	f001.bmp	5	famous	faces	1	0	0
250.3421818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
251.9567273	n/a	n/a	famous_second_early	n/a	f001.bmp	6	famous	faces	2	1	3.1736
252.6676364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
255.1803636	n/a	n/a	unfamiliar_new	n/a	u007.bmp	13	unfamiliar	faces	1	0	0
256.0594545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
258.4549091	n/a	n/a	unfamiliar_second_late	n/a	u054.bmp	15	unfamiliar	faces	2	13	41.0109
259.194	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
261.6458182	n/a	n/a	scrambled_new	n/a	s076.bmp	17	scrambled	faces	1	0	0
262.3567273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
264.6694545	n/a	n/a	unfamiliar_new	n/a	u091.bmp	13	unfamiliar	faces	1	0	0
265.8685455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
268.0103636	n/a	n/a	unfamiliar_second_early	n/a	u091.bmp	14	unfamiliar	faces	2	1	3.3409
268.6167273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
271.0676364	n/a	n/a	famous_new	n/a	f090.bmp	5	famous	faces	1	0	0
271.854	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
274.2749091	n/a	n/a	famous_new	n/a	f020.bmp	5	famous	faces	1	0	0
275.2249091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
277.2830909	n/a	n/a	scrambled_new	n/a	s056.bmp	17	scrambled	faces	1	0	0
278.0403636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
280.3385455	n/a	n/a	scrambled_second_early	n/a	s056.bmp	18	scrambled	faces	2	1	3.0555
281.1067273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
283.5130909	n/a	n/a	unfamiliar_second_late	n/a	u007.bmp	15	unfamiliar	faces	2	9	28.3327
284.2667273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
286.7367273	n/a	n/a	scrambled_new	n/a	s081.bmp	17	scrambled	faces	1	0	0
287.5358182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
289.894	n/a	n/a	scrambled_second_early	n/a	s081.bmp	18	scrambled	faces	2	1	3.1573
290.6521818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
292.9512727	n/a	n/a	scrambled_second_late	n/a	s076.bmp	19	scrambled	faces	2	10	31.3055
293.5985455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
296.0749091	n/a	n/a	scrambled_new	n/a	s015.bmp	17	scrambled	faces	1	0	0
296.8267273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
299.2494545	n/a	n/a	scrambled_second_early	n/a	s015.bmp	18	scrambled	faces	2	1	3.1745
300.0567273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
302.3730909	n/a	n/a	scrambled_new	n/a	s089.bmp	17	scrambled	faces	1	0	0
303.3767273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
305.5303636	n/a	n/a	famous_second_late	n/a	f090.bmp	7	famous	faces	2	11	34.4627
306.2576364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
308.604	n/a	n/a	famous_new	n/a	f027.bmp	5	famous	faces	1	0	0
309.4649091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
311.8276364	n/a	n/a	famous_second_late	n/a	f020.bmp	7	famous	faces	2	12	37.5527
312.5676364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
315.0185455	n/a	n/a	scrambled_new	n/a	s135.bmp	17	scrambled	faces	1	0	0
315.7521818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
318.2430909	n/a	n/a	unfamiliar_new	n/a	u032.bmp	13	unfamiliar	faces	1	0	0
319.0458182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
321.5003636	n/a	n/a	unfamiliar_new	n/a	u058.bmp	13	unfamiliar	faces	1	0	0
322.244	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
324.5403636	n/a	n/a	unfamiliar_second_early	n/a	u058.bmp	14	unfamiliar	faces	2	1	3.04
325.2485455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
327.5976364	n/a	n/a	unfamiliar_new	n/a	u105.bmp	13	unfamiliar	faces	1	0	0
328.4158182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
330.7549091	n/a	n/a	scrambled_second_late	n/a	s089.bmp	19	scrambled	faces	2	9	28.3818
331.4294545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
334.0294545	n/a	n/a	unfamiliar_new	n/a	u120.bmp	13	unfamiliar	faces	1	0	0
334.6949091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
337.1194545	n/a	n/a	famous_second_late	n/a	f027.bmp	7	famous	faces	2	9	28.5155
337.7458182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
340.4103636	n/a	n/a	famous_new	n/a	f099.bmp	5	famous	faces	1	0	0
341.1921818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
343.484	n/a	n/a	famous_second_early	n/a	f099.bmp	6	famous	faces	2	1	3.0736
344.0449091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
346.6249091	n/a	n/a	scrambled_second_late	n/a	s135.bmp	19	scrambled	faces	2	10	31.6064
347.214	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
349.7485455	n/a	n/a	famous_new	n/a	f119.bmp	5	famous	faces	1	0	0
350.8767273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
352.9394545	n/a	n/a	famous_second_early	n/a	f119.bmp	6	famous	faces	2	1	3.1909
353.604	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
356.2976364	n/a	n/a	unfamiliar_second_late	n/a	u032.bmp	15	unfamiliar	faces	2	12	38.0545
356.9076364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
359.4549091	n/a	n/a	scrambled_new	n/a	s136.bmp	17	scrambled	faces	1	0	0
360.3012727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
362.6785455	n/a	n/a	scrambled_second_early	n/a	s136.bmp	18	scrambled	faces	2	1	3.2236
363.2758182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
365.8694545	n/a	n/a	scrambled_new	n/a	s131.bmp	17	scrambled	faces	1	0	0
366.5312727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
368.9930909	n/a	n/a	unfamiliar_second_late	n/a	u105.bmp	15	unfamiliar	faces	2	13	41.3955
369.8294545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
372.1167273	n/a	n/a	scrambled_new	n/a	s047.bmp	17	scrambled	faces	1	0	0
372.8049091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
375.3749091	n/a	n/a	unfamiliar_second_late	n/a	u120.bmp	15	unfamiliar	faces	2	13	41.3455
376.144	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
378.6985455	n/a	n/a	famous_new	n/a	f006.bmp	5	famous	faces	1	0	0
379.4849091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
381.8894545	n/a	n/a	famous_second_early	n/a	f006.bmp	6	famous	faces	2	1	3.1909
382.6267273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
385.1976364	n/a	n/a	unfamiliar_new	n/a	u111.bmp	13	unfamiliar	faces	1	0	0
386.1412727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
388.254	n/a	n/a	unfamiliar_new	n/a	u001.bmp	13	unfamiliar	faces	1	0	0
388.914	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
391.2776364	n/a	n/a	unfamiliar_new	n/a	u080.bmp	13	unfamiliar	faces	1	0	0
391.9721818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
394.4349091	n/a	n/a	scrambled_second_late	n/a	s131.bmp	19	scrambled	faces	2	9	28.5655
395.0358182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
397.5758182	n/a	n/a	famous_new	n/a	f034.bmp	5	famous	faces	1	0	0
398.3521818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
400.5994545	n/a	n/a	scrambled_second_late	n/a	s047.bmp	19	scrambled	faces	2	9	28.4827
401.3958182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
403.7567273	n/a	n/a	famous_new	n/a	f111.bmp	5	famous	faces	1	0	0
404.4130909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
406.8649091	n/a	n/a	famous_new	n/a	f032.bmp	5	famous	faces	1	0	0
407.7749091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
410.0549091	n/a	n/a	famous_second_early	n/a	f032.bmp	6	famous	faces	2	1	3.19
410.6549091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
413.3458182	n/a	n/a	unfamiliar_second_late	n/a	u111.bmp	15	unfamiliar	faces	2	9	28.1482
414.1530909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
416.3858182	n/a	n/a	famous_new	n/a	f136.bmp	5	famous	faces	1	0	0
417.1230909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
419.5430909	n/a	n/a	famous_second_early	n/a	f136.bmp	6	famous	faces	2	1	3.1573
420.1503636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
422.834	n/a	n/a	unfamiliar_second_late	n/a	u001.bmp	15	unfamiliar	faces	2	11	34.58
423.4430909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
426.1412727	n/a	n/a	scrambled_new	n/a	s019.bmp	17	scrambled	faces	1	0	0
426.7330909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
429.2485455	n/a	n/a	unfamiliar_second_late	n/a	u080.bmp	15	unfamiliar	faces	2	12	37.9709
429.8749091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
432.4230909	n/a	n/a	famous_new	n/a	f028.bmp	5	famous	faces	1	0	0
433.3194545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
435.4630909	n/a	n/a	famous_second_late	n/a	f034.bmp	7	famous	faces	2	12	37.8873
436.1221818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
438.5867273	n/a	n/a	famous_new	n/a	f065.bmp	5	famous	faces	1	0	0
439.2403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
441.8612727	n/a	n/a	famous_second_late	n/a	f111.bmp	7	famous	faces	2	12	38.1045
442.5694545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
445.0349091	n/a	n/a	scrambled_new	n/a	s072.bmp	17	scrambled	faces	1	0	0
445.7430909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
448.1921818	n/a	n/a	scrambled_second_early	n/a	s072.bmp	18	scrambled	faces	2	1	3.1573
448.7394545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
451.3167273	n/a	n/a	famous_new	n/a	f128.bmp	5	famous	faces	1	0	0
452.1649091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
454.474	n/a	n/a	famous_second_early	n/a	f128.bmp	6	famous	faces	2	1	3.1573
455.0676364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
457.7649091	n/a	n/a	unfamiliar_new	n/a	u118.bmp	13	unfamiliar	faces	1	0	0
458.484	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
460.8885455	n/a	n/a	unfamiliar_second_early	n/a	u118.bmp	14	unfamiliar	faces	2	1	3.1236
461.3703636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
464.1294545	n/a	n/a	scrambled_second_late	n/a	s019.bmp	19	scrambled	faces	2	12	37.9882
464.7112727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
467.3030909	n/a	n/a	unfamiliar_new	n/a	u037.bmp	13	unfamiliar	faces	1	0	0
467.884	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
470.494	n/a	n/a	unfamiliar_second_early	n/a	u037.bmp	14	unfamiliar	faces	2	1	3.1909
471.0530909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
473.5676364	n/a	n/a	famous_second_late	n/a	f028.bmp	7	famous	faces	2	13	41.1445
474.4594545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
476.7921818	n/a	n/a	famous_new	n/a	f067.bmp	5	famous	faces	1	0	0
477.4258182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
479.9658182	n/a	n/a	famous_second_early	n/a	f067.bmp	6	famous	faces	2	1	3.1736
480.4894545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
483.1567273	n/a	n/a	famous_second_late	n/a	f065.bmp	7	famous	faces	2	14	44.57
483.7903636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
486.414	n/a	n/a	scrambled_new	n/a	s111.bmp	17	scrambled	faces	1	0	0
487.0730909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
