onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
225.0267273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
226.8194545	n/a	n/a	famous_new	n/a	f123.bmp	5	famous	faces	1	0	0
228.0730909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
229.8430909	n/a	n/a	famous_second_early	n/a	f123.bmp	6	famous	faces	2	1	3.0236
231.234	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
233.134	n/a	n/a	scrambled_new	n/a	s075.bmp	17	scrambled	faces	1	0	0
234.3803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
236.3749091	n/a	n/a	famous_new	n/a	f077.bmp	5	famous	faces	1	0	0
238.0112727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
239.6821818	n/a	n/a	famous_new	n/a	f105.bmp	5	famous	faces	1	0	0
241.6985455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
242.8394545	n/a	n/a	scrambled_second_late	n/a	s044.bmp	19	scrambled	faces	2	9	28.8664
244.4130909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
245.914	n/a	n/a	scrambled_new	n/a	s139.bmp	17	scrambled	faces	1	0	0
247.2458182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
249.2049091	n/a	n/a	scrambled_second_early	n/a	s139.bmp	18	scrambled	faces	2	1	3.2909
250.3549091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
252.3449091	n/a	n/a	unfamiliar_second_late	n/a	u077.bmp	15	unfamiliar	faces	2	10	32.1073
253.8694545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
255.5858182	n/a	n/a	unfamiliar_new	n/a	u120.bmp	13	unfamiliar	faces	1	0	0
256.7685455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
258.6930909	n/a	n/a	unfamiliar_second_early	n/a	u120.bmp	14	unfamiliar	faces	2	1	3.1073
259.5685455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
261.9176364	n/a	n/a	scrambled_new	n/a	s121.bmp	17	scrambled	faces	1	0	0
263.034	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
265.2085455	n/a	n/a	scrambled_second_early	n/a	s121.bmp	18	scrambled	faces	2	1	3.2909
266.0785455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
268.3821818	n/a	n/a	scrambled_second_late	n/a	s075.bmp	19	scrambled	faces	2	11	35.2482
269.4076364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
271.6394545	n/a	n/a	unfamiliar_new	n/a	u056.bmp	13	unfamiliar	faces	1	0	0
272.5212727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
274.7303636	n/a	n/a	unfamiliar_second_early	n/a	u056.bmp	14	unfamiliar	faces	2	1	3.0909
275.4449091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
278.0712727	n/a	n/a	famous_second_late	n/a	f077.bmp	7	famous	faces	2	13	41.6964
278.9367273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
281.2285455	n/a	n/a	scrambled_new	n/a	s067.bmp	17	scrambled	faces	1	0	0
282.0921818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
284.3021818	n/a	n/a	scrambled_second_early	n/a	s067.bmp	18	scrambled	faces	2	1	3.0736
285.0676364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
287.5430909	n/a	n/a	famous_second_late	n/a	f105.bmp	7	famous	faces	2	15	47.8609
288.2803636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
290.5830909	n/a	n/a	unfamiliar_new	n/a	u078.bmp	13	unfamiliar	faces	1	0	0
291.2803636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
293.724	n/a	n/a	unfamiliar_new	n/a	u099.bmp	13	unfamiliar	faces	1	0	0
294.6330909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
296.8812727	n/a	n/a	famous_new	n/a	f087.bmp	5	famous	faces	1	0	0
298.0785455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
300.0385455	n/a	n/a	famous_second_early	n/a	f087.bmp	6	famous	faces	2	1	3.1573
301.4658182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
303.1785455	n/a	n/a	unfamiliar_new	n/a	u136.bmp	13	unfamiliar	faces	1	0	0
304.214	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
306.3194545	n/a	n/a	famous_new	n/a	f053.bmp	5	famous	faces	1	0	0
307.204	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
309.4930909	n/a	n/a	unfamiliar_new	n/a	u007.bmp	13	unfamiliar	faces	1	0	0
310.6330909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
312.684	n/a	n/a	unfamiliar_second_late	n/a	u078.bmp	15	unfamiliar	faces	2	7	22.1009
313.7176364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
315.8749091	n/a	n/a	famous_new	n/a	f086.bmp	5	famous	faces	1	0	0
316.7730909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
319.1658182	n/a	n/a	unfamiliar_second_late	n/a	u099.bmp	15	unfamiliar	faces	2	8	25.4418
320.5330909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
322.4403636	n/a	n/a	scrambled_new	n/a	s132.bmp	17	scrambled	faces	1	0	0
323.1621818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
325.664	n/a	n/a	scrambled_second_early	n/a	s132.bmp	18	scrambled	faces	2	1	3.2236
326.7412727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
328.7549091	n/a	n/a	unfamiliar_new	n/a	u130.bmp	13	unfamiliar	faces	1	0	0
330.234	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
331.8621818	n/a	n/a	unfamiliar_second_late	n/a	u136.bmp	15	unfamiliar	faces	2	9	28.6836
332.7967273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
334.9358182	n/a	n/a	famous_new	n/a	f003.bmp	5	famous	faces	1	0	0
335.8803636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
338.0258182	n/a	n/a	famous_second_early	n/a	f003.bmp	6	famous	faces	2	1	3.09
338.9003636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
341.3167273	n/a	n/a	famous_second_late	n/a	f053.bmp	7	famous	faces	2	11	34.9973
342.1085455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
344.5412727	n/a	n/a	famous_new	n/a	f121.bmp	5	famous	faces	1	0	0
345.4958182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
347.6812727	n/a	n/a	unfamiliar_second_late	n/a	u007.bmp	15	unfamiliar	faces	2	12	38.1882
348.7330909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
350.8221818	n/a	n/a	famous_new	n/a	f023.bmp	5	famous	faces	1	0	0
351.9785455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
353.9958182	n/a	n/a	famous_second_late	n/a	f086.bmp	7	famous	faces	2	12	38.1209
354.8185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
357.1212727	n/a	n/a	unfamiliar_new	n/a	u150.bmp	13	unfamiliar	faces	1	0	0
358.3930909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
360.194	n/a	n/a	unfamiliar_second_early	n/a	u150.bmp	14	unfamiliar	faces	2	1	3.0727
361.0112727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
363.3176364	n/a	n/a	scrambled_new	n/a	s014.bmp	17	scrambled	faces	1	0	0
363.9885455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
366.6249091	n/a	n/a	scrambled_second_early	n/a	s014.bmp	18	scrambled	faces	2	1	3.3073
367.1776364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
369.7494545	n/a	n/a	unfamiliar_second_late	n/a	u130.bmp	15	unfamiliar	faces	2	13	40.9945
371.1630909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
373.0403636	n/a	n/a	famous_new	n/a	f027.bmp	5	famous	faces	1	0	0
374.3403636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
376.2476364	n/a	n/a	unfamiliar_new	n/a	u148.bmp	13	unfamiliar	faces	1	0	0
377.1321818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
379.4712727	n/a	n/a	unfamiliar_second_early	n/a	u148.bmp	14	unfamiliar	faces	2	1	3.2236
380.3049091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
382.7294545	n/a	n/a	famous_second_late	n/a	f121.bmp	7	famous	faces	2	12	38.1882
383.674	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
385.8694545	n/a	n/a	famous_new	n/a	f120.bmp	5	famous	faces	1	0	0
386.8012727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
389.0103636	n/a	n/a	famous_second_early	n/a	f120.bmp	6	famous	faces	2	1	3.1409
389.6612727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
392.2012727	n/a	n/a	famous_second_late	n/a	f023.bmp	7	famous	faces	2	13	41.3791
393.3321818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
395.4421818	n/a	n/a	famous_new	n/a	f007.bmp	5	famous	faces	1	0	0
396.5503636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
398.7158182	n/a	n/a	famous_new	n/a	f018.bmp	5	famous	faces	1	0	0
400.0921818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
401.8730909	n/a	n/a	famous_second_early	n/a	f018.bmp	6	famous	faces	2	1	3.1573
402.6785455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
405.0976364	n/a	n/a	unfamiliar_new	n/a	u046.bmp	13	unfamiliar	faces	1	0	0
405.8812727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
408.2212727	n/a	n/a	unfamiliar_second_early	n/a	u046.bmp	14	unfamiliar	faces	2	1	3.1236
409.0030909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
411.2949091	n/a	n/a	famous_second_late	n/a	f027.bmp	7	famous	faces	2	12	38.2545
411.9630909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
414.5021818	n/a	n/a	unfamiliar_new	n/a	u049.bmp	13	unfamiliar	faces	1	0	0
415.3376364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
417.6930909	n/a	n/a	scrambled_new	n/a	s085.bmp	17	scrambled	faces	1	0	0
418.7430909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
420.884	n/a	n/a	scrambled_second_early	n/a	s085.bmp	18	scrambled	faces	2	1	3.1909
421.674	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
424.0576364	n/a	n/a	scrambled_new	n/a	s038.bmp	17	scrambled	faces	1	0	0
424.7330909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
427.2149091	n/a	n/a	famous_second_late	n/a	f007.bmp	7	famous	faces	2	10	31.7727
428.4712727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
430.3385455	n/a	n/a	unfamiliar_new	n/a	u074.bmp	13	unfamiliar	faces	1	0	0
431.2667273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
433.5958182	n/a	n/a	unfamiliar_second_early	n/a	u074.bmp	14	unfamiliar	faces	2	1	3.2573
434.2321818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
436.804	n/a	n/a	scrambled_new	n/a	s094.bmp	17	scrambled	faces	1	0	0
437.7376364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
440.0121818	n/a	n/a	scrambled_second_early	n/a	s094.bmp	18	scrambled	faces	2	1	3.2082
440.664	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
443.1349091	n/a	n/a	scrambled_new	n/a	s141.bmp	17	scrambled	faces	1	0	0
444.074	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
446.3421818	n/a	n/a	unfamiliar_second_late	n/a	u049.bmp	15	unfamiliar	faces	2	10	31.84
447.4212727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
449.4658182	n/a	n/a	famous_new	n/a	f030.bmp	5	famous	faces	1	0	0
450.5103636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
452.5903636	n/a	n/a	famous_second_early	n/a	f030.bmp	6	famous	faces	2	1	3.1245
453.1949091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
455.6467273	n/a	n/a	famous_new	n/a	f122.bmp	5	famous	faces	1	0	0
456.6749091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
458.7876364	n/a	n/a	scrambled_second_late	n/a	s038.bmp	19	scrambled	faces	2	11	34.73
459.7976364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
461.7776364	n/a	n/a	scrambled_new	n/a	s087.bmp	17	scrambled	faces	1	0	0
462.5921818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
464.9521818	n/a	n/a	famous_new	n/a	f098.bmp	5	famous	faces	1	0	0
465.9667273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
468.2094545	n/a	n/a	unfamiliar_new	n/a	u014.bmp	13	unfamiliar	faces	1	0	0
469.3903636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
471.5503636	n/a	n/a	scrambled_second_late	n/a	s141.bmp	19	scrambled	faces	2	9	28.4155
472.3630909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
474.7076364	n/a	n/a	unfamiliar_new	n/a	u110.bmp	13	unfamiliar	faces	1	0	0
475.7221818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
477.8312727	n/a	n/a	scrambled_new	n/a	s143.bmp	17	scrambled	faces	1	0	0
479.1503636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
481.1058182	n/a	n/a	scrambled_second_early	n/a	s143.bmp	18	scrambled	faces	2	1	3.2745
481.834	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
484.314	n/a	n/a	famous_second_late	n/a	f122.bmp	7	famous	faces	2	9	28.6673
485.2285455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
488.998	n/a	n/a	boundary	n/a	n/a	0	n/a	n/a	0	0	0
512.604	n/a	n/a	scrambled_new	n/a	s109.bmp	17	scrambled	faces	1	0	0
513.654	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
