onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
23.084	n/a	n/a	scrambled_new	n/a	s143.bmp	17	scrambled	faces	1	0	0
23.61854545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
26.10763636	n/a	n/a	scrambled_new	n/a	s051.bmp	17	scrambled	faces	1	0	0
26.70309091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
29.13127273	n/a	n/a	scrambled_second_early	n/a	s051.bmp	18	scrambled	faces	2	1	3.0236
29.76036364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
32.48854545	n/a	n/a	famous_new	n/a	f101.bmp	5	famous	faces	1	0	0
33.18036364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
35.49672727	n/a	n/a	famous_second_early	n/a	f101.bmp	6	famous	faces	2	1	3.0082
36.08854545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
38.73672727	n/a	n/a	scrambled_new	n/a	s010.bmp	17	scrambled	faces	1	0	0
39.39672727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
41.844	n/a	n/a	scrambled_second_early	n/a	s010.bmp	18	scrambled	faces	2	1	3.1073
42.42945455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
44.96763636	n/a	n/a	scrambled_new	n/a	s055.bmp	17	scrambled	faces	1	0	0
45.52945455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
48.30854545	n/a	n/a	scrambled_new	n/a	s048.bmp	17	scrambled	faces	1	0	0
48.96581818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
51.49945455	n/a	n/a	scrambled_second_early	n/a	s048.bmp	18	scrambled	faces	2	1	3.1909
52.22218182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
54.68945455	n/a	n/a	scrambled_second_late	n/a	s143.bmp	19	scrambled	faces	2	10	31.6055
55.28036364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
57.964	n/a	n/a	unfamiliar_new	n/a	u104.bmp	13	unfamiliar	faces	1	0	0
58.71309091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
61.07127273	n/a	n/a	unfamiliar_new	n/a	u056.bmp	13	unfamiliar	faces	1	0	0
61.644	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
64.26218182	n/a	n/a	scrambled_new	n/a	s071.bmp	17	scrambled	faces	1	0	0
64.86945455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
67.35218182	n/a	n/a	unfamiliar_new	n/a	u046.bmp	13	unfamiliar	faces	1	0	0
67.88218182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
70.50945455	n/a	n/a	scrambled_second_late	n/a	s055.bmp	19	scrambled	faces	2	8	25.5418
71.16854545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
73.80036364	n/a	n/a	unfamiliar_new	n/a	u132.bmp	13	unfamiliar	faces	1	0	0
74.394	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
77.04127273	n/a	n/a	unfamiliar_new	n/a	u099.bmp	13	unfamiliar	faces	1	0	0
77.634	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
80.14854545	n/a	n/a	unfamiliar_second_early	n/a	u099.bmp	14	unfamiliar	faces	2	1	3.1073
80.68490909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
83.25581818	n/a	n/a	unfamiliar_second_late	n/a	u104.bmp	15	unfamiliar	faces	2	8	25.2918
83.83036364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
86.44763636	n/a	n/a	scrambled_new	n/a	s011.bmp	17	scrambled	faces	1	0	0
86.99127273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
89.654	n/a	n/a	unfamiliar_second_late	n/a	u056.bmp	15	unfamiliar	faces	2	9	28.5827
90.24309091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
92.87763636	n/a	n/a	famous_new	n/a	f053.bmp	5	famous	faces	1	0	0
93.46581818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
96.10218182	n/a	n/a	famous_second_early	n/a	f053.bmp	6	famous	faces	2	1	3.2245
96.77309091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
99.34309091	n/a	n/a	scrambled_second_late	n/a	s071.bmp	19	scrambled	faces	2	11	35.0809
99.99945455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
102.6167273	n/a	n/a	famous_new	n/a	f006.bmp	5	famous	faces	1	0	0
103.3249091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
105.7076364	n/a	n/a	unfamiliar_second_late	n/a	u046.bmp	15	unfamiliar	faces	2	12	38.3555
106.2576364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
108.7812727	n/a	n/a	famous_new	n/a	f097.bmp	5	famous	faces	1	0	0
109.7894545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
111.8712727	n/a	n/a	unfamiliar_second_late	n/a	u132.bmp	15	unfamiliar	faces	2	12	38.0709
112.4467273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
114.9621818	n/a	n/a	famous_new	n/a	f056.bmp	5	famous	faces	1	0	0
115.5230909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
118.0694545	n/a	n/a	famous_second_early	n/a	f056.bmp	6	famous	faces	2	1	3.1073
118.5485455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
121.2603636	n/a	n/a	famous_new	n/a	f119.bmp	5	famous	faces	1	0	0
121.7985455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
124.4503636	n/a	n/a	famous_second_early	n/a	f119.bmp	6	famous	faces	2	1	3.19
125.0085455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
127.5412727	n/a	n/a	scrambled_second_late	n/a	s011.bmp	19	scrambled	faces	2	13	41.0936
128.1294545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
130.7985455	n/a	n/a	scrambled_new	n/a	s038.bmp	17	scrambled	faces	1	0	0
131.4285455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
134.0730909	n/a	n/a	unfamiliar_new	n/a	u005.bmp	13	unfamiliar	faces	1	0	0
134.6303636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
137.2803636	n/a	n/a	famous_second_late	n/a	f006.bmp	7	famous	faces	2	11	34.6636
137.8549091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
140.4203636	n/a	n/a	famous_new	n/a	f059.bmp	5	famous	faces	1	0	0
140.9821818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
143.4949091	n/a	n/a	famous_second_early	n/a	f059.bmp	6	famous	faces	2	1	3.0745
143.9376364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
146.8185455	n/a	n/a	famous_second_late	n/a	f097.bmp	7	famous	faces	2	12	38.0373
147.4458182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
149.9930909	n/a	n/a	famous_new	n/a	f086.bmp	5	famous	faces	1	0	0
150.6812727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
153.1830909	n/a	n/a	scrambled_new	n/a	s098.bmp	17	scrambled	faces	1	0	0
153.8076364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
156.2903636	n/a	n/a	scrambled_second_early	n/a	s098.bmp	18	scrambled	faces	2	1	3.1073
156.8158182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
159.5812727	n/a	n/a	famous_new	n/a	f033.bmp	5	famous	faces	1	0	0
160.2812727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
162.7385455	n/a	n/a	famous_second_early	n/a	f033.bmp	6	famous	faces	2	1	3.1573
163.2494545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
166.0467273	n/a	n/a	scrambled_second_late	n/a	s038.bmp	19	scrambled	faces	2	11	35.2482
166.6185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
169.3376364	n/a	n/a	famous_new	n/a	f016.bmp	5	famous	faces	1	0	0
169.8694545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
172.3949091	n/a	n/a	famous_second_early	n/a	f016.bmp	6	famous	faces	2	1	3.0573
172.8776364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
175.5012727	n/a	n/a	unfamiliar_second_late	n/a	u005.bmp	15	unfamiliar	faces	2	13	41.4282
175.9958182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
178.5921818	n/a	n/a	famous_new	n/a	f113.bmp	5	famous	faces	1	0	0
179.2758182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
181.6994545	n/a	n/a	famous_second_early	n/a	f113.bmp	6	famous	faces	2	1	3.1073
182.3249091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
184.9567273	n/a	n/a	scrambled_new	n/a	s004.bmp	17	scrambled	faces	1	0	0
185.5349091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
188.114	n/a	n/a	scrambled_second_early	n/a	s004.bmp	18	scrambled	faces	2	1	3.1573
188.6094545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
191.3049091	n/a	n/a	famous_second_late	n/a	f086.bmp	7	famous	faces	2	13	41.3118
191.8030909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
194.6294545	n/a	n/a	famous_new	n/a	f011.bmp	5	famous	faces	1	0	0
195.2749091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
197.9203636	n/a	n/a	scrambled_new	n/a	s128.bmp	17	scrambled	faces	1	0	0
198.4249091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
201.2612727	n/a	n/a	scrambled_second_early	n/a	s128.bmp	18	scrambled	faces	2	1	3.3409
201.7485455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
204.3849091	n/a	n/a	unfamiliar_new	n/a	u025.bmp	13	unfamiliar	faces	1	0	0
205.0585455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
207.4085455	n/a	n/a	famous_new	n/a	f114.bmp	5	famous	faces	1	0	0
208.0449091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
210.7330909	n/a	n/a	unfamiliar_new	n/a	u080.bmp	13	unfamiliar	faces	1	0	0
211.324	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
213.7894545	n/a	n/a	unfamiliar_second_early	n/a	u080.bmp	14	unfamiliar	faces	2	1	3.0564
214.5167273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
216.9467273	n/a	n/a	unfamiliar_new	n/a	u092.bmp	13	unfamiliar	faces	1	0	0
217.574	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
219.954	n/a	n/a	unfamiliar_second_early	n/a	u092.bmp	14	unfamiliar	faces	2	1	3.0073
220.6758182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
223.2612727	n/a	n/a	famous_second_late	n/a	f011.bmp	7	famous	faces	2	9	28.6318
223.9394545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
226.3685455	n/a	n/a	famous_new	n/a	f060.bmp	5	famous	faces	1	0	0
227.3185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
229.5094545	n/a	n/a	scrambled_new	n/a	s139.bmp	17	scrambled	faces	1	0	0
230.2212727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
232.6830909	n/a	n/a	unfamiliar_second_late	n/a	u025.bmp	15	unfamiliar	faces	2	9	28.2982
233.354	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
235.8576364	n/a	n/a	scrambled_new	n/a	s137.bmp	17	scrambled	faces	1	0	0
236.5830909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
238.9312727	n/a	n/a	scrambled_second_early	n/a	s137.bmp	18	scrambled	faces	2	1	3.0736
239.5885455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
242.2385455	n/a	n/a	famous_second_late	n/a	f114.bmp	7	famous	faces	2	11	34.83
242.9430909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
245.5130909	n/a	n/a	scrambled_new	n/a	s044.bmp	17	scrambled	faces	1	0	0
246.1385455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
248.6367273	n/a	n/a	unfamiliar_new	n/a	u136.bmp	13	unfamiliar	faces	1	0	0
249.2358182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
