onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
55.45036364	n/a	n/a	unfamiliar_new	n/a	u081.bmp	13	unfamiliar	faces	1	0	0
56.16218182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
58.44036364	n/a	n/a	unfamiliar_second_early	n/a	u081.bmp	14	unfamiliar	faces	2	1	2.99
59.01490909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
61.64763636	n/a	n/a	famous_new	n/a	f062.bmp	5	famous	faces	1	0	0
62.32127273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
64.92218182	n/a	n/a	scrambled_second_late	n/a	s107.bmp	19	scrambled	faces	2	10	31.74
65.71854545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
68.19581818	n/a	n/a	unfamiliar_new	n/a	u084.bmp	13	unfamiliar	faces	1	0	0
69.38945455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
71.52036364	n/a	n/a	unfamiliar_second_early	n/a	u084.bmp	14	unfamiliar	faces	2	1	3.3245
72.35581818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
74.84490909	n/a	n/a	famous_second_late	n/a	f099.bmp	7	famous	faces	2	12	38.5055
75.56763636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
78.18581818	n/a	n/a	unfamiliar_new	n/a	u059.bmp	13	unfamiliar	faces	1	0	0
79.18490909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
81.46036364	n/a	n/a	scrambled_new	n/a	s137.bmp	17	scrambled	faces	1	0	0
82.47763636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
84.51672727	n/a	n/a	scrambled_second_early	n/a	s137.bmp	18	scrambled	faces	2	1	3.0564
85.19945455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
87.674	n/a	n/a	scrambled_new	n/a	s105.bmp	17	scrambled	faces	1	0	0
88.38945455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
90.78127273	n/a	n/a	scrambled_second_early	n/a	s105.bmp	18	scrambled	faces	2	1	3.1073
91.714	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
94.03854545	n/a	n/a	scrambled_new	n/a	s146.bmp	17	scrambled	faces	1	0	0
94.73672727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
97.26309091	n/a	n/a	scrambled_second_early	n/a	s146.bmp	18	scrambled	faces	2	1	3.2245
98.01854545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
100.4367273	n/a	n/a	famous_second_late	n/a	f062.bmp	7	famous	faces	2	12	38.7891
101.3776364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
103.5103636	n/a	n/a	famous_new	n/a	f074.bmp	5	famous	faces	1	0	0
104.1930909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
106.6849091	n/a	n/a	famous_new	n/a	f064.bmp	5	famous	faces	1	0	0
107.3385455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
109.8921818	n/a	n/a	unfamiliar_second_late	n/a	u059.bmp	15	unfamiliar	faces	2	10	31.7064
110.9858182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
112.9494545	n/a	n/a	unfamiliar_new	n/a	u016.bmp	13	unfamiliar	faces	1	0	0
114.0012727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
116.2067273	n/a	n/a	unfamiliar_new	n/a	u076.bmp	13	unfamiliar	faces	1	0	0
116.9285455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
119.3476364	n/a	n/a	unfamiliar_second_early	n/a	u076.bmp	14	unfamiliar	faces	2	1	3.1409
119.8785455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
122.4876364	n/a	n/a	unfamiliar_new	n/a	u114.bmp	13	unfamiliar	faces	1	0	0
123.3403636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
125.6949091	n/a	n/a	scrambled_new	n/a	s150.bmp	17	scrambled	faces	1	0	0
126.4949091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
129.0530909	n/a	n/a	famous_second_late	n/a	f074.bmp	7	famous	faces	2	8	25.5427
129.7858182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
132.1103636	n/a	n/a	scrambled_new	n/a	s019.bmp	17	scrambled	faces	1	0	0
132.9485455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
135.1503636	n/a	n/a	famous_second_late	n/a	f064.bmp	7	famous	faces	2	9	28.4655
136.0485455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
138.2412727	n/a	n/a	scrambled_new	n/a	s004.bmp	17	scrambled	faces	1	0	0
138.9521818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
141.4312727	n/a	n/a	scrambled_second_early	n/a	s004.bmp	18	scrambled	faces	2	1	3.19
141.9058182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
144.6721818	n/a	n/a	unfamiliar_second_late	n/a	u016.bmp	15	unfamiliar	faces	2	10	31.7227
145.4876364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
147.7958182	n/a	n/a	scrambled_new	n/a	s083.bmp	17	scrambled	faces	1	0	0
148.3330909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
150.9530909	n/a	n/a	scrambled_second_early	n/a	s083.bmp	18	scrambled	faces	2	1	3.1573
151.714	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
154.2949091	n/a	n/a	unfamiliar_new	n/a	u118.bmp	13	unfamiliar	faces	1	0	0
155.6049091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
157.4185455	n/a	n/a	unfamiliar_second_late	n/a	u114.bmp	15	unfamiliar	faces	2	11	34.9309
158.4385455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
160.5258182	n/a	n/a	unfamiliar_new	n/a	u111.bmp	13	unfamiliar	faces	1	0	0
161.3530909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
163.5158182	n/a	n/a	scrambled_second_late	n/a	s150.bmp	19	scrambled	faces	2	12	37.8209
164.8658182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
166.5730909	n/a	n/a	famous_new	n/a	f011.bmp	5	famous	faces	1	0	0
167.2958182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
169.7967273	n/a	n/a	famous_second_early	n/a	f011.bmp	6	famous	faces	2	1	3.2236
170.5394545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
172.9203636	n/a	n/a	scrambled_second_late	n/a	s019.bmp	19	scrambled	faces	2	13	40.81
173.7385455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
176.0276364	n/a	n/a	unfamiliar_new	n/a	u050.bmp	13	unfamiliar	faces	1	0	0
176.7758182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
179.1521818	n/a	n/a	unfamiliar_second_early	n/a	u050.bmp	14	unfamiliar	faces	2	1	3.1245
179.9249091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
182.4094545	n/a	n/a	scrambled_new	n/a	s026.bmp	17	scrambled	faces	1	0	0
183.4867273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
185.5330909	n/a	n/a	scrambled_new	n/a	s142.bmp	17	scrambled	faces	1	0	0
186.9694545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
188.724	n/a	n/a	scrambled_second_early	n/a	s142.bmp	18	scrambled	faces	2	1	3.1909
189.3358182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
191.9312727	n/a	n/a	unfamiliar_second_late	n/a	u118.bmp	15	unfamiliar	faces	2	12	37.6364
192.8530909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
195.0885455	n/a	n/a	scrambled_new	n/a	s082.bmp	17	scrambled	faces	1	0	0
195.9703636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
198.1458182	n/a	n/a	scrambled_second_early	n/a	s082.bmp	18	scrambled	faces	2	1	3.0573
198.7758182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
201.2858182	n/a	n/a	unfamiliar_second_late	n/a	u111.bmp	15	unfamiliar	faces	2	13	40.76
201.9549091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
204.4267273	n/a	n/a	famous_new	n/a	f052.bmp	5	famous	faces	1	0	0
205.2685455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
207.5676364	n/a	n/a	famous_new	n/a	f126.bmp	5	famous	faces	1	0	0
208.1530909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
210.6749091	n/a	n/a	scrambled_new	n/a	s048.bmp	17	scrambled	faces	1	0	0
211.3021818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
213.8649091	n/a	n/a	scrambled_second_late	n/a	s026.bmp	19	scrambled	faces	2	10	31.4555
214.7303636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
217.0058182	n/a	n/a	scrambled_new	n/a	s102.bmp	17	scrambled	faces	1	0	0
217.8912727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
220.0458182	n/a	n/a	scrambled_new	n/a	s063.bmp	17	scrambled	faces	1	0	0
220.9494545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
223.354	n/a	n/a	unfamiliar_new	n/a	u009.bmp	13	unfamiliar	faces	1	0	0
224.1385455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
226.4612727	n/a	n/a	unfamiliar_second_early	n/a	u009.bmp	14	unfamiliar	faces	2	1	3.1073
226.8621818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
229.7349091	n/a	n/a	famous_second_late	n/a	f052.bmp	7	famous	faces	2	8	25.3082
230.4121818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
232.8085455	n/a	n/a	famous_new	n/a	f094.bmp	5	famous	faces	1	0	0
233.7567273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
236.0158182	n/a	n/a	famous_second_late	n/a	f126.bmp	7	famous	faces	2	9	28.4482
236.8812727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
239.1230909	n/a	n/a	unfamiliar_new	n/a	u017.bmp	13	unfamiliar	faces	1	0	0
239.724	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
242.164	n/a	n/a	unfamiliar_second_early	n/a	u017.bmp	14	unfamiliar	faces	2	1	3.0409
242.7694545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
245.2876364	n/a	n/a	scrambled_second_late	n/a	s048.bmp	19	scrambled	faces	2	11	34.6127
246.0603636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
248.6285455	n/a	n/a	unfamiliar_new	n/a	u040.bmp	13	unfamiliar	faces	1	0	0
249.9949091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
251.7021818	n/a	n/a	unfamiliar_second_early	n/a	u040.bmp	14	unfamiliar	faces	2	1	3.0736
253.0812727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
254.7594545	n/a	n/a	scrambled_second_late	n/a	s102.bmp	19	scrambled	faces	2	12	37.7536
255.6003636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
257.9330909	n/a	n/a	scrambled_new	n/a	s075.bmp	17	scrambled	faces	1	0	0
258.5321818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
260.9903636	n/a	n/a	scrambled_second_early	n/a	s075.bmp	18	scrambled	faces	2	1	3.0573
261.5121818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
264.1476364	n/a	n/a	scrambled_second_late	n/a	s063.bmp	19	scrambled	faces	2	14	44.1018
264.9794545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
267.3549091	n/a	n/a	unfamiliar_new	n/a	u147.bmp	13	unfamiliar	faces	1	0	0
268.0885455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
270.5958182	n/a	n/a	unfamiliar_second_early	n/a	u147.bmp	14	unfamiliar	faces	2	1	3.2409
271.4067273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
273.7194545	n/a	n/a	famous_new	n/a	f127.bmp	5	famous	faces	1	0	0
274.9149091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
276.8103636	n/a	n/a	famous_second_late	n/a	f094.bmp	7	famous	faces	2	14	44.0018
278.2903636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
279.8167273	n/a	n/a	famous_new	n/a	f080.bmp	5	famous	faces	1	0	0
280.5921818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
282.974	n/a	n/a	famous_new	n/a	f056.bmp	5	famous	faces	1	0	0
283.7985455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
286.1821818	n/a	n/a	scrambled_new	n/a	s093.bmp	17	scrambled	faces	1	0	0
286.8621818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
289.2721818	n/a	n/a	famous_new	n/a	f035.bmp	5	famous	faces	1	0	0
290.2112727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
292.3794545	n/a	n/a	famous_new	n/a	f081.bmp	5	famous	faces	1	0	0
293.3285455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
295.5203636	n/a	n/a	famous_second_late	n/a	f127.bmp	7	famous	faces	2	7	21.8009
296.4603636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
298.6103636	n/a	n/a	unfamiliar_new	n/a	u060.bmp	13	unfamiliar	faces	1	0	0
299.8721818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
301.634	n/a	n/a	unfamiliar_second_early	n/a	u060.bmp	14	unfamiliar	faces	2	1	3.0236
302.3903636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
304.7076364	n/a	n/a	famous_second_late	n/a	f080.bmp	7	famous	faces	2	8	24.8909
305.5012727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
307.9658182	n/a	n/a	famous_new	n/a	f088.bmp	5	famous	faces	1	0	0
308.8058182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
311.1058182	n/a	n/a	famous_second_early	n/a	f088.bmp	6	famous	faces	2	1	3.14
311.7503636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
314.2130909	n/a	n/a	famous_second_late	n/a	f056.bmp	7	famous	faces	2	10	31.2391
315.2821818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
317.4203636	n/a	n/a	scrambled_new	n/a	s078.bmp	17	scrambled	faces	1	0	0
318.4494545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
320.5949091	n/a	n/a	scrambled_second_early	n/a	s078.bmp	18	scrambled	faces	2	1	3.1745
321.1530909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
323.8349091	n/a	n/a	scrambled_second_late	n/a	s093.bmp	19	scrambled	faces	2	12	37.6527
324.364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
326.9758182	n/a	n/a	famous_new	n/a	f046.bmp	5	famous	faces	1	0	0
327.9567273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
330.0830909	n/a	n/a	famous_second_early	n/a	f046.bmp	6	famous	faces	2	1	3.1073
330.8276364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
333.2067273	n/a	n/a	famous_second_late	n/a	f035.bmp	7	famous	faces	2	14	43.9345
333.8612727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
336.4312727	n/a	n/a	famous_new	n/a	f055.bmp	5	famous	faces	1	0	0
337.2694545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
339.5385455	n/a	n/a	famous_second_early	n/a	f055.bmp	6	famous	faces	2	1	3.1073
340.1812727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
342.5621818	n/a	n/a	famous_second_late	n/a	f081.bmp	7	famous	faces	2	16	50.1827
343.7121818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
345.6521818	n/a	n/a	unfamiliar_new	n/a	u001.bmp	13	unfamiliar	faces	1	0	0
346.324	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
348.8767273	n/a	n/a	scrambled_new	n/a	s094.bmp	17	scrambled	faces	1	0	0
349.9285455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
352.0503636	n/a	n/a	scrambled_second_early	n/a	s094.bmp	18	scrambled	faces	2	1	3.1736
352.9058182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
355.1912727	n/a	n/a	scrambled_new	n/a	s015.bmp	17	scrambled	faces	1	0	0
356.0503636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
358.2812727	n/a	n/a	scrambled_second_early	n/a	s015.bmp	18	scrambled	faces	2	1	3.09
359.0558182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
361.3721818	n/a	n/a	scrambled_new	n/a	s052.bmp	17	scrambled	faces	1	0	0
362.0630909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
364.6458182	n/a	n/a	unfamiliar_new	n/a	u006.bmp	13	unfamiliar	faces	1	0	0
365.7694545	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
367.9203636	n/a	n/a	unfamiliar_second_early	n/a	u006.bmp	14	unfamiliar	faces	2	1	3.2745
368.8585455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
371.0776364	n/a	n/a	unfamiliar_new	n/a	u062.bmp	13	unfamiliar	faces	1	0	0
371.8521818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
374.2012727	n/a	n/a	unfamiliar_second_late	n/a	u001.bmp	15	unfamiliar	faces	2	9	28.5491
374.8685455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
377.4758182	n/a	n/a	unfamiliar_new	n/a	u112.bmp	13	unfamiliar	faces	1	0	0
378.1658182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
380.7494545	n/a	n/a	scrambled_new	n/a	s090.bmp	17	scrambled	faces	1	0	0
381.6358182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
383.9576364	n/a	n/a	famous_new	n/a	f136.bmp	5	famous	faces	1	0	0
384.7803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
387.0976364	n/a	n/a	scrambled_second_late	n/a	s052.bmp	19	scrambled	faces	2	8	25.7255
387.8967273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
390.2885455	n/a	n/a	famous_new	n/a	f024.bmp	5	famous	faces	1	0	0
391.3958182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
393.5458182	n/a	n/a	famous_new	n/a	f066.bmp	5	famous	faces	1	0	0
394.5349091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
396.8367273	n/a	n/a	famous_second_early	n/a	f066.bmp	6	famous	faces	2	1	3.2909
397.9103636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
400.1776364	n/a	n/a	unfamiliar_second_late	n/a	u062.bmp	15	unfamiliar	faces	2	9	29.1
400.8321818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
403.3185455	n/a	n/a	famous_new	n/a	f012.bmp	5	famous	faces	1	0	0
404.144	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
406.5930909	n/a	n/a	famous_second_early	n/a	f012.bmp	6	famous	faces	2	1	3.2745
407.4876364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
409.7003636	n/a	n/a	unfamiliar_second_late	n/a	u112.bmp	15	unfamiliar	faces	2	10	32.2245
410.4749091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
412.8403636	n/a	n/a	scrambled_new	n/a	s053.bmp	17	scrambled	faces	1	0	0
413.6203636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
416.0649091	n/a	n/a	scrambled_second_early	n/a	s053.bmp	18	scrambled	faces	2	1	3.2245
416.9549091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
419.1549091	n/a	n/a	scrambled_second_late	n/a	s090.bmp	19	scrambled	faces	2	12	38.4055
420.2458182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
422.4294545	n/a	n/a	unfamiliar_new	n/a	u145.bmp	13	unfamiliar	faces	1	0	0
423.4358182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
425.6367273	n/a	n/a	unfamiliar_second_early	n/a	u145.bmp	14	unfamiliar	faces	2	1	3.2073
426.2794545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
428.6767273	n/a	n/a	famous_second_late	n/a	f136.bmp	7	famous	faces	2	14	44.7191
430.014	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
431.7503636	n/a	n/a	unfamiliar_new	n/a	u079.bmp	13	unfamiliar	faces	1	0	0
432.5149091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
435.0085455	n/a	n/a	famous_second_late	n/a	f024.bmp	7	famous	faces	2	14	44.72
435.664	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
438.1485455	n/a	n/a	unfamiliar_new	n/a	u106.bmp	13	unfamiliar	faces	1	0	0
438.8249091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
441.3730909	n/a	n/a	famous_new	n/a	f061.bmp	5	famous	faces	1	0	0
442.4303636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
444.664	n/a	n/a	scrambled_new	n/a	s106.bmp	17	scrambled	faces	1	0	0
445.4712727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
447.8712727	n/a	n/a	scrambled_second_early	n/a	s106.bmp	18	scrambled	faces	2	1	3.2073
448.864	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
451.1121818	n/a	n/a	famous_new	n/a	f117.bmp	5	famous	faces	1	0	0
452.1449091	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
454.2021818	n/a	n/a	famous_second_early	n/a	f117.bmp	6	famous	faces	2	1	3.09
455.0112727	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
457.4267273	n/a	n/a	scrambled_new	n/a	s138.bmp	17	scrambled	faces	1	0	0
458.3676364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
460.734	n/a	n/a	unfamiliar_second_late	n/a	u079.bmp	15	unfamiliar	faces	2	9	28.9836
461.5158182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
464.0085455	n/a	n/a	famous_new	n/a	f037.bmp	5	famous	faces	1	0	0
465.0530909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
467.1994545	n/a	n/a	unfamiliar_second_late	n/a	u106.bmp	15	unfamiliar	faces	2	9	29.0509
468.1349091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
470.3567273	n/a	n/a	famous_new	n/a	f143.bmp	5	famous	faces	1	0	0
471.1867273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
473.464	n/a	n/a	famous_second_early	n/a	f143.bmp	6	famous	faces	2	1	3.1073
474.034	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
476.654	n/a	n/a	famous_second_late	n/a	f061.bmp	7	famous	faces	2	11	35.2809
477.5230909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
479.9285455	n/a	n/a	famous_new	n/a	f078.bmp	5	famous	faces	1	0	0
480.6649091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
482.9185455	n/a	n/a	famous_second_early	n/a	f078.bmp	6	famous	faces	2	1	2.99
483.9149091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
486.1594545	n/a	n/a	unfamiliar_new	n/a	u061.bmp	13	unfamiliar	faces	1	0	0
487.0430909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
